brand,model,horsepower,cylinders,displacement,weight,acceleration,model year,origin,power_to_weight,car_age,hp_per_cylinder
Acura,ILX,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Chevrolet,Impala Limited,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Chevrolet,Impala,195.0,4.0,200,3000,15,80,1,0.065,1946,48.75
Chevrolet,Impala,305.0,6.0,200,3000,15,80,1,0.10166666666666667,1946,50.833333333333336
Chrysler,Imperial,150.0,6.0,200,3000,15,80,1,0.05,1946,25.0
Subaru,Impreza WRX,265.0,4.0,200,3000,15,80,1,0.08833333333333333,1946,66.25
Subaru,Impreza WRX,305.0,4.0,200,3000,15,80,1,0.10166666666666667,1946,76.25
Subaru,Impreza,148.0,4.0,200,3000,15,80,1,0.04933333333333333,1946,37.0
Subaru,Impreza,152.0,4.0,200,3000,15,80,1,0.050666666666666665,1946,38.0
Scion,iM,137.0,4.0,200,3000,15,80,1,0.04566666666666667,1946,34.25
Honda,Insight,98.0,4.0,200,3000,15,80,1,0.03266666666666666,1946,24.5
Acura,Integra,140.0,4.0,200,3000,15,80,1,0.04666666666666667,1946,35.0
Acura,Integra,170.0,4.0,200,3000,15,80,1,0.056666666666666664,1946,42.5
Acura,Integra,195.0,4.0,200,3000,15,80,1,0.065,1946,48.75
Dodge,Intrepid,244.0,6.0,200,3000,15,80,1,0.08133333333333333,1946,40.666666666666664
Dodge,Intrepid,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Dodge,Intrepid,234.0,6.0,200,3000,15,80,1,0.078,1946,39.0
Oldsmobile,Intrigue,215.0,6.0,200,3000,15,80,1,0.07166666666666667,1946,35.833333333333336
Scion,iQ,94.0,4.0,200,3000,15,80,1,0.03133333333333333,1946,23.5
Lexus,IS 200t,241.0,4.0,200,3000,15,80,1,0.08033333333333334,1946,60.25
Lexus,IS 250 C,204.0,6.0,200,3000,15,80,1,0.068,1946,34.0
Lexus,IS 250,204.0,6.0,200,3000,15,80,1,0.068,1946,34.0
Lexus,IS 300,215.0,6.0,200,3000,15,80,1,0.07166666666666667,1946,35.833333333333336
Lexus,IS 300,255.0,6.0,200,3000,15,80,1,0.085,1946,42.5
Lexus,IS 350 C,306.0,6.0,200,3000,15,80,1,0.102,1946,51.0
Lexus,IS 350,306.0,6.0,200,3000,15,80,1,0.102,1946,51.0
Lexus,IS F,416.0,8.0,200,3000,15,80,1,0.13866666666666666,1946,52.0
Infiniti,J30,210.0,6.0,200,3000,15,80,1,0.07,1946,35.0
Volkswagen,Jetta GLI,210.0,4.0,200,3000,15,80,1,0.07,1946,52.5
Volkswagen,Jetta GLI,200.0,4.0,200,3000,15,80,1,0.06666666666666667,1946,50.0
Volkswagen,Jetta Hybrid,170.0,4.0,200,3000,15,80,1,0.056666666666666664,1946,42.5
Volkswagen,Jetta SportWagen,170.0,5.0,200,3000,15,80,1,0.056666666666666664,1946,34.0
Volkswagen,Jetta SportWagen,140.0,4.0,200,3000,15,80,1,0.04666666666666667,1946,35.0
Volkswagen,Jetta,170.0,4.0,200,3000,15,80,1,0.056666666666666664,1946,42.5
Volkswagen,Jetta,210.0,4.0,200,3000,15,80,1,0.07,1946,52.5
Volkswagen,Jetta,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Volkswagen,Jetta,115.0,4.0,200,3000,15,80,1,0.03833333333333333,1946,28.75
GMC,Jimmy,190.0,6.0,200,3000,15,80,1,0.06333333333333334,1946,31.666666666666668
Dodge,Journey,283.0,6.0,200,3000,15,80,1,0.09433333333333334,1946,47.166666666666664
Dodge,Journey,173.0,4.0,200,3000,15,80,1,0.057666666666666665,1946,43.25
Nissan,Juke,188.0,4.0,200,3000,15,80,1,0.06266666666666666,1946,47.0
Nissan,Juke,215.0,4.0,200,3000,15,80,1,0.07166666666666667,1946,53.75
Nissan,Juke,211.0,4.0,200,3000,15,80,1,0.07033333333333333,1946,52.75
Subaru,Justy,73.0,3.0,200,3000,15,80,1,0.024333333333333332,1946,24.333333333333332
Subaru,Justy,66.0,3.0,200,3000,15,80,1,0.022,1946,22.0
Infiniti,JX,265.0,6.0,200,3000,15,80,1,0.08833333333333333,1946,44.166666666666664
Kia,K900,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
Kia,K900,311.0,6.0,200,3000,15,80,1,0.10366666666666667,1946,51.833333333333336
Suzuki,Kizashi,180.0,4.0,200,3000,15,80,1,0.06,1946,45.0
Suzuki,Kizashi,185.0,4.0,200,3000,15,80,1,0.06166666666666667,1946,46.25
Buick,LaCrosse,182.0,4.0,200,3000,15,80,1,0.06066666666666667,1946,45.5
Buick,LaCrosse,304.0,6.0,200,3000,15,80,1,0.10133333333333333,1946,50.666666666666664
Buick,LaCrosse,310.0,6.0,200,3000,15,80,1,0.10333333333333333,1946,51.666666666666664
Mitsubishi,Lancer Evolution,291.0,4.0,200,3000,15,80,1,0.097,1946,72.75
Mitsubishi,Lancer Evolution,303.0,4.0,200,3000,15,80,1,0.101,1946,75.75
Mitsubishi,Lancer Sportback,168.0,4.0,200,3000,15,80,1,0.056,1946,42.0
Mitsubishi,Lancer Sportback,148.0,4.0,200,3000,15,80,1,0.04933333333333333,1946,37.0
Mitsubishi,Lancer,148.0,4.0,200,3000,15,80,1,0.04933333333333333,1946,37.0
Mitsubishi,Lancer,237.0,4.0,200,3000,15,80,1,0.079,1946,59.25
Mitsubishi,Lancer,168.0,4.0,200,3000,15,80,1,0.056,1946,42.0
Toyota,Land Cruiser,381.0,8.0,200,3000,15,80,1,0.127,1946,47.625
Maybach,Landaulet,620.0,12.0,200,3000,15,80,1,0.20666666666666667,1946,51.666666666666664
Plymouth,Laser,92.0,4.0,200,3000,15,80,1,0.030666666666666665,1946,23.0
Plymouth,Laser,135.0,4.0,200,3000,15,80,1,0.045,1946,33.75
Plymouth,Laser,195.0,4.0,200,3000,15,80,1,0.065,1946,48.75
Chrysler,Le Baron,141.0,6.0,200,3000,15,80,1,0.047,1946,23.5
Chrysler,Le Baron,100.0,4.0,200,3000,15,80,1,0.03333333333333333,1946,25.0
Chrysler,Le Baron,142.0,6.0,200,3000,15,80,1,0.04733333333333333,1946,23.666666666666668
Pontiac,Le Mans,74.0,4.0,200,3000,15,80,1,0.024666666666666667,1946,18.5
Subaru,Legacy,175.0,4.0,200,3000,15,80,1,0.058333333333333334,1946,43.75
Subaru,Legacy,256.0,6.0,200,3000,15,80,1,0.08533333333333333,1946,42.666666666666664
Acura,Legend,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Acura,Legend,230.0,6.0,200,3000,15,80,1,0.07666666666666666,1946,38.333333333333336
Buick,LeSabre,205.0,6.0,200,3000,15,80,1,0.06833333333333333,1946,34.166666666666664
Maserati,Levante,424.0,6.0,200,3000,15,80,1,0.14133333333333334,1946,70.66666666666667
Maserati,Levante,345.0,6.0,200,3000,15,80,1,0.115,1946,57.5
Lexus,LFA,552.0,10.0,200,3000,15,80,1,0.184,1946,55.2
Chrysler,LHS,253.0,6.0,200,3000,15,80,1,0.08433333333333333,1946,42.166666666666664
Subaru,Loyale,90.0,4.0,200,3000,15,80,1,0.03,1946,22.5
Land Rover,LR2,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Land Rover,LR3,300.0,8.0,200,3000,15,80,1,0.1,1946,37.5
Land Rover,LR4,340.0,6.0,200,3000,15,80,1,0.11333333333333333,1946,56.666666666666664
Lexus,LS 400,290.0,8.0,200,3000,15,80,1,0.09666666666666666,1946,36.25
Lexus,LS 430,290.0,8.0,200,3000,15,80,1,0.09666666666666666,1946,36.25
Lexus,LS 430,278.0,8.0,200,3000,15,80,1,0.09266666666666666,1946,34.75
Lexus,LS 460,360.0,8.0,200,3000,15,80,1,0.12,1946,45.0
Lexus,LS 460,386.0,8.0,200,3000,15,80,1,0.12866666666666668,1946,48.25
Lexus,LS 460,359.0,8.0,200,3000,15,80,1,0.11966666666666667,1946,44.875
Lexus,LS 600h L,438.0,8.0,200,3000,15,80,1,0.146,1946,54.75
Lincoln,LS,232.0,6.0,200,3000,15,80,1,0.07733333333333334,1946,38.666666666666664
Lincoln,LS,280.0,8.0,200,3000,15,80,1,0.09333333333333334,1946,35.0
Oldsmobile,LSS,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Oldsmobile,LSS,205.0,6.0,200,3000,15,80,1,0.06833333333333333,1946,34.166666666666664
Oldsmobile,LSS,195.0,6.0,200,3000,15,80,1,0.065,1946,32.5
Ford,LTD Crown Victoria,150.0,8.0,200,3000,15,80,1,0.05,1946,18.75
Buick,Lucerne,292.0,8.0,200,3000,15,80,1,0.09733333333333333,1946,36.5
Buick,Lucerne,227.0,6.0,200,3000,15,80,1,0.07566666666666666,1946,37.833333333333336
Chevrolet,Lumina Minivan,120.0,6.0,200,3000,15,80,1,0.04,1946,20.0
Chevrolet,Lumina Minivan,180.0,6.0,200,3000,15,80,1,0.06,1946,30.0
Chevrolet,Lumina,160.0,6.0,200,3000,15,80,1,0.05333333333333334,1946,26.666666666666668
Chevrolet,Lumina,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Chevrolet,Lumina,175.0,6.0,200,3000,15,80,1,0.058333333333333334,1946,29.166666666666668
Lexus,LX 450,212.0,6.0,200,3000,15,80,1,0.07066666666666667,1946,35.333333333333336
Lexus,LX 470,235.0,8.0,200,3000,15,80,1,0.07833333333333334,1946,29.375
Lexus,LX 470,275.0,8.0,200,3000,15,80,1,0.09166666666666666,1946,34.375
Lexus,LX 470,268.0,8.0,200,3000,15,80,1,0.08933333333333333,1946,33.5
Lexus,LX 570,383.0,8.0,200,3000,15,80,1,0.12766666666666668,1946,47.875
Mercedes-Benz,M-Class,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Mercedes-Benz,M-Class,518.0,8.0,200,3000,15,80,1,0.17266666666666666,1946,64.75
Mercedes-Benz,M-Class,402.0,8.0,200,3000,15,80,1,0.134,1946,50.25
Mercedes-Benz,M-Class,302.0,6.0,200,3000,15,80,1,0.10066666666666667,1946,50.333333333333336
Mercedes-Benz,M-Class,329.0,6.0,200,3000,15,80,1,0.10966666666666666,1946,54.833333333333336
BMW,M2,365.0,6.0,200,3000,15,80,1,0.12166666666666667,1946,60.833333333333336
Infiniti,M30,162.0,6.0,200,3000,15,80,1,0.054,1946,27.0
Infiniti,M35,275.0,6.0,200,3000,15,80,1,0.09166666666666666,1946,45.833333333333336
Infiniti,M35,303.0,6.0,200,3000,15,80,1,0.101,1946,50.5
Infiniti,M37,330.0,6.0,200,3000,15,80,1,0.11,1946,55.0
BMW,M3,425.0,6.0,200,3000,15,80,1,0.14166666666666666,1946,70.83333333333333
BMW,M4 GTS,493.0,6.0,200,3000,15,80,1,0.16433333333333333,1946,82.16666666666667
Infiniti,M45,325.0,8.0,200,3000,15,80,1,0.10833333333333334,1946,40.625
BMW,M4,425.0,6.0,200,3000,15,80,1,0.14166666666666666,1946,70.83333333333333
Infiniti,M56,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
BMW,M5,552.0,8.0,200,3000,15,80,1,0.184,1946,69.0
BMW,M5,560.0,8.0,200,3000,15,80,1,0.18666666666666668,1946,70.0
BMW,M6 Gran Coupe,560.0,8.0,200,3000,15,80,1,0.18666666666666668,1946,70.0
BMW,M6 Gran Coupe,552.0,8.0,200,3000,15,80,1,0.184,1946,69.0
BMW,M6,560.0,8.0,200,3000,15,80,1,0.18666666666666668,1946,70.0
BMW,M6,552.0,8.0,200,3000,15,80,1,0.184,1946,69.0
Porsche,Macan,400.0,6.0,200,3000,15,80,1,0.13333333333333333,1946,66.66666666666667
Porsche,Macan,340.0,6.0,200,3000,15,80,1,0.11333333333333333,1946,56.666666666666664
Porsche,Macan,360.0,6.0,200,3000,15,80,1,0.12,1946,60.0
Porsche,Macan,252.0,4.0,200,3000,15,80,1,0.084,1946,63.0
Dodge,Magnum,340.0,8.0,200,3000,15,80,1,0.11333333333333333,1946,42.5
Dodge,Magnum,190.0,6.0,200,3000,15,80,1,0.06333333333333334,1946,31.666666666666668
Dodge,Magnum,250.0,6.0,200,3000,15,80,1,0.08333333333333333,1946,41.666666666666664
Dodge,Magnum,425.0,8.0,200,3000,15,80,1,0.14166666666666666,1946,53.125
Dodge,Magnum,178.0,6.0,200,3000,15,80,1,0.059333333333333335,1946,29.666666666666668
Chevrolet,Malibu Classic,219.0,6.0,200,3000,15,80,1,0.073,1946,36.5
Chevrolet,Malibu Classic,145.0,4.0,200,3000,15,80,1,0.04833333333333333,1946,36.25
Chevrolet,Malibu Hybrid,164.0,4.0,200,3000,15,80,1,0.05466666666666667,1946,41.0
Chevrolet,Malibu Limited,197.0,4.0,200,3000,15,80,1,0.06566666666666666,1946,49.25
Chevrolet,Malibu Maxx,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Chevrolet,Malibu Maxx,201.0,6.0,200,3000,15,80,1,0.067,1946,33.5
Chevrolet,Malibu Maxx,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Chevrolet,Malibu Maxx,217.0,6.0,200,3000,15,80,1,0.07233333333333333,1946,36.166666666666664
Chevrolet,Malibu,196.0,4.0,200,3000,15,80,1,0.06533333333333333,1946,49.0
Chevrolet,Malibu,259.0,4.0,200,3000,15,80,1,0.08633333333333333,1946,64.75
Chevrolet,Malibu,160.0,4.0,200,3000,15,80,1,0.05333333333333334,1946,40.0
Chevrolet,Malibu,250.0,4.0,200,3000,15,80,1,0.08333333333333333,1946,62.5
Chevrolet,Malibu,182.0,4.0,200,3000,15,80,1,0.06066666666666667,1946,45.5
Lincoln,Mark LT,300.0,8.0,200,3000,15,80,1,0.1,1946,37.5
Lincoln,Mark VIII,280.0,8.0,200,3000,15,80,1,0.09333333333333334,1946,35.0
Lincoln,Mark VIII,290.0,8.0,200,3000,15,80,1,0.09666666666666666,1946,36.25
Lincoln,Mark VII,225.0,8.0,200,3000,15,80,1,0.075,1946,28.125
Toyota,Matrix,132.0,4.0,200,3000,15,80,1,0.044,1946,33.0
Toyota,Matrix,158.0,4.0,200,3000,15,80,1,0.05266666666666667,1946,39.5
Nissan,Maxima,290.0,6.0,200,3000,15,80,1,0.09666666666666666,1946,48.333333333333336
Nissan,Maxima,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Mercedes-Benz,Maybach,523.0,12.0,200,3000,15,80,1,0.17433333333333334,1946,43.583333333333336
Mazda,Mazdaspeed 3,263.0,4.0,200,3000,15,80,1,0.08766666666666667,1946,65.75
Mazda,Mazdaspeed 6,274.0,4.0,200,3000,15,80,1,0.09133333333333334,1946,68.5
Mazda,Mazdaspeed MX-5 Miata,178.0,4.0,200,3000,15,80,1,0.059333333333333335,1946,44.5
Mazda,Mazdaspeed Protege,170.0,4.0,200,3000,15,80,1,0.056666666666666664,1946,42.5
BMW,M,315.0,6.0,200,3000,15,80,1,0.105,1946,52.5
BMW,M,330.0,6.0,200,3000,15,80,1,0.11,1946,55.0
Acura,MDX,290.0,6.0,200,3000,15,80,1,0.09666666666666666,1946,48.333333333333336
Mercedes-Benz,Metris,208.0,4.0,200,3000,15,80,1,0.06933333333333333,1946,52.0
Chevrolet,Metro,55.0,3.0,200,3000,15,80,1,0.018333333333333333,1946,18.333333333333332
Chevrolet,Metro,79.0,4.0,200,3000,15,80,1,0.026333333333333334,1946,19.75
Mitsubishi,Mighty Max Pickup,116.0,4.0,200,3000,15,80,1,0.03866666666666667,1946,29.0
Mitsubishi,Mighty Max Pickup,116.0,6.0,200,3000,15,80,1,0.03866666666666667,1946,19.333333333333332
Mitsubishi,Mighty Max Pickup,151.0,4.0,200,3000,15,80,1,0.050333333333333334,1946,37.75
Mazda,Millenia,210.0,6.0,200,3000,15,80,1,0.07,1946,35.0
Mazda,Millenia,170.0,6.0,200,3000,15,80,1,0.056666666666666664,1946,28.333333333333332
Infiniti,M,330.0,6.0,200,3000,15,80,1,0.11,1946,55.0
Infiniti,M,360.0,6.0,200,3000,15,80,1,0.12,1946,60.0
Infiniti,M,420.0,8.0,200,3000,15,80,1,0.14,1946,52.5
Mitsubishi,Mirage G4,78.0,3.0,200,3000,15,80,1,0.026,1946,26.0
Mitsubishi,Mirage,74.0,3.0,200,3000,15,80,1,0.024666666666666667,1946,24.666666666666668
Mitsubishi,Mirage,78.0,3.0,200,3000,15,80,1,0.026,1946,26.0
Lincoln,MKC,240.0,4.0,200,3000,15,80,1,0.08,1946,60.0
Lincoln,MKS,304.0,6.0,200,3000,15,80,1,0.10133333333333333,1946,50.666666666666664
Lincoln,MKS,365.0,6.0,200,3000,15,80,1,0.12166666666666667,1946,60.833333333333336
Lincoln,MKS,305.0,6.0,200,3000,15,80,1,0.10166666666666667,1946,50.833333333333336
Lincoln,MKS,350.0,6.0,200,3000,15,80,1,0.11666666666666667,1946,58.333333333333336
Lincoln,MKT,365.0,6.0,200,3000,15,80,1,0.12166666666666667,1946,60.833333333333336
Lincoln,MKT,303.0,6.0,200,3000,15,80,1,0.101,1946,50.5
Lincoln,MKX,305.0,6.0,200,3000,15,80,1,0.10166666666666667,1946,50.833333333333336
Lincoln,MKX,303.0,6.0,200,3000,15,80,1,0.101,1946,50.5
Lincoln,MKZ Hybrid,191.0,4.0,200,3000,15,80,1,0.06366666666666666,1946,47.75
Lincoln,MKZ,231.0,4.0,200,3000,15,80,1,0.077,1946,57.75
Lincoln,MKZ,188.0,4.0,200,3000,15,80,1,0.06266666666666666,1946,47.0
Lincoln,MKZ,245.0,4.0,200,3000,15,80,1,0.08166666666666667,1946,61.25
Mercedes-Benz,ML55 AMG,342.0,8.0,200,3000,15,80,1,0.114,1946,42.75
Dodge,Monaco,150.0,6.0,200,3000,15,80,1,0.05,1946,25.0
Pontiac,Montana SV6,201.0,6.0,200,3000,15,80,1,0.067,1946,33.5
Pontiac,Montana SV6,196.0,6.0,200,3000,15,80,1,0.06533333333333333,1946,32.666666666666664
Pontiac,Montana,185.0,6.0,200,3000,15,80,1,0.06166666666666667,1946,30.833333333333332
Pontiac,Montana,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Chevrolet,Monte Carlo,180.0,6.0,200,3000,15,80,1,0.06,1946,30.0
Chevrolet,Monte Carlo,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Chevrolet,Monte Carlo,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Chevrolet,Monte Carlo,242.0,6.0,200,3000,15,80,1,0.08066666666666666,1946,40.333333333333336
Chevrolet,Monte Carlo,211.0,6.0,200,3000,15,80,1,0.07033333333333333,1946,35.166666666666664
Chevrolet,Monte Carlo,303.0,8.0,200,3000,15,80,1,0.101,1946,37.875
Mitsubishi,Montero Sport,197.0,6.0,200,3000,15,80,1,0.06566666666666666,1946,32.833333333333336
Mitsubishi,Montero Sport,165.0,6.0,200,3000,15,80,1,0.055,1946,27.5
Mitsubishi,Montero,215.0,6.0,200,3000,15,80,1,0.07166666666666667,1946,35.833333333333336
McLaren,MP4-12C,592.0,8.0,200,3000,15,80,1,0.19733333333333333,1946,74.0
McLaren,MP4-12C,616.0,8.0,200,3000,15,80,1,0.20533333333333334,1946,77.0
Mazda,MPV,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Toyota,MR2 Spyder,138.0,4.0,200,3000,15,80,1,0.046,1946,34.5
Toyota,MR2,135.0,4.0,200,3000,15,80,1,0.045,1946,33.75
Toyota,MR2,200.0,4.0,200,3000,15,80,1,0.06666666666666667,1946,50.0
Bentley,Mulsanne,505.0,8.0,200,3000,15,80,1,0.16833333333333333,1946,63.125
Bentley,Mulsanne,530.0,8.0,200,3000,15,80,1,0.17666666666666667,1946,66.25
Nissan,Murano CrossCabriolet,265.0,6.0,200,3000,15,80,1,0.08833333333333333,1946,44.166666666666664
Nissan,Murano,260.0,6.0,200,3000,15,80,1,0.08666666666666667,1946,43.333333333333336
Nissan,Murano,250.0,4.0,200,3000,15,80,1,0.08333333333333333,1946,62.5
Lamborghini,Murcielago,632.0,12.0,200,3000,15,80,1,0.21066666666666667,1946,52.666666666666664
Lamborghini,Murcielago,631.0,12.0,200,3000,15,80,1,0.21033333333333334,1946,52.583333333333336
Lamborghini,Murcielago,670.0,12.0,200,3000,15,80,1,0.22333333333333333,1946,55.833333333333336
Ford,Mustang SVT Cobra,305.0,8.0,200,3000,15,80,1,0.10166666666666667,1946,38.125
Ford,Mustang SVT Cobra,320.0,8.0,200,3000,15,80,1,0.10666666666666667,1946,40.0
Ford,Mustang,435.0,8.0,200,3000,15,80,1,0.145,1946,54.375
Ford,Mustang,300.0,6.0,200,3000,15,80,1,0.1,1946,50.0
Ford,Mustang,310.0,4.0,200,3000,15,80,1,0.10333333333333333,1946,77.5
Mazda,MX-3,130.0,6.0,200,3000,15,80,1,0.043333333333333335,1946,21.666666666666668
Mazda,MX-3,88.0,4.0,200,3000,15,80,1,0.029333333333333333,1946,22.0
Mazda,MX-5 Miata,158.0,4.0,200,3000,15,80,1,0.05266666666666667,1946,39.5
Mazda,MX-5 Miata,167.0,4.0,200,3000,15,80,1,0.05566666666666667,1946,41.75
Mazda,MX-5 Miata,155.0,4.0,200,3000,15,80,1,0.051666666666666666,1946,38.75
Mazda,MX-6,164.0,6.0,200,3000,15,80,1,0.05466666666666667,1946,27.333333333333332
Mazda,MX-6,118.0,4.0,200,3000,15,80,1,0.03933333333333333,1946,29.5
Mazda,MX-6,114.0,4.0,200,3000,15,80,1,0.038,1946,28.5
Mazda,Navajo,155.0,6.0,200,3000,15,80,1,0.051666666666666666,1946,25.833333333333332
Mazda,Navajo,160.0,6.0,200,3000,15,80,1,0.05333333333333334,1946,26.666666666666668
Lincoln,Navigator,365.0,6.0,200,3000,15,80,1,0.12166666666666667,1946,60.833333333333336
Lincoln,Navigator,380.0,6.0,200,3000,15,80,1,0.12666666666666668,1946,63.333333333333336
Dodge,Neon,215.0,4.0,200,3000,15,80,1,0.07166666666666667,1946,53.75
Dodge,Neon,132.0,4.0,200,3000,15,80,1,0.044,1946,33.0
Dodge,Neon,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Dodge,Neon,225.0,4.0,200,3000,15,80,1,0.075,1946,56.25
Dodge,Neon,220.0,4.0,200,3000,15,80,1,0.07333333333333333,1946,55.0
Plymouth,Neon,132.0,4.0,200,3000,15,80,1,0.044,1946,33.0
Plymouth,Neon,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Volkswagen,New Beetle,150.0,5.0,200,3000,15,80,1,0.05,1946,30.0
Chrysler,New Yorker,214.0,6.0,200,3000,15,80,1,0.07133333333333333,1946,35.666666666666664
Oldsmobile,Ninety-Eight,170.0,6.0,200,3000,15,80,1,0.056666666666666664,1946,28.333333333333332
Oldsmobile,Ninety-Eight,225.0,6.0,200,3000,15,80,1,0.075,1946,37.5
Oldsmobile,Ninety-Eight,205.0,6.0,200,3000,15,80,1,0.06833333333333333,1946,34.166666666666664
Dodge,Nitro,210.0,6.0,200,3000,15,80,1,0.07,1946,35.0
Dodge,Nitro,260.0,6.0,200,3000,15,80,1,0.08666666666666667,1946,43.333333333333336
Acura,NSX,290.0,6.0,200,3000,15,80,1,0.09666666666666666,1946,48.333333333333336
Acura,NSX,252.0,6.0,200,3000,15,80,1,0.084,1946,42.0
Acura,NSX,573.0,6.0,200,3000,15,80,1,0.191,1946,95.5
Nissan,NV200,131.0,4.0,200,3000,15,80,1,0.043666666666666666,1946,32.75
Lexus,NX 200t,235.0,4.0,200,3000,15,80,1,0.07833333333333334,1946,58.75
Lexus,NX 300h,194.0,4.0,200,3000,15,80,1,0.06466666666666666,1946,48.5
Nissan,NX,140.0,4.0,200,3000,15,80,1,0.04666666666666667,1946,35.0
Nissan,NX,110.0,4.0,200,3000,15,80,1,0.03666666666666667,1946,27.5
Honda,Odyssey,248.0,6.0,200,3000,15,80,1,0.08266666666666667,1946,41.333333333333336
Dodge,Omni,93.0,4.0,200,3000,15,80,1,0.031,1946,23.25
Kia,Optima Hybrid,199.0,4.0,200,3000,15,80,1,0.06633333333333333,1946,49.75
Kia,Optima Hybrid,192.0,4.0,200,3000,15,80,1,0.064,1946,48.0
Kia,Optima,199.0,4.0,200,3000,15,80,1,0.06633333333333333,1946,49.75
Kia,Optima,274.0,4.0,200,3000,15,80,1,0.09133333333333334,1946,68.5
Kia,Optima,192.0,4.0,200,3000,15,80,1,0.064,1946,48.0
Kia,Optima,245.0,4.0,200,3000,15,80,1,0.08166666666666667,1946,61.25
Kia,Optima,178.0,4.0,200,3000,15,80,1,0.059333333333333335,1946,44.5
Kia,Optima,185.0,4.0,200,3000,15,80,1,0.06166666666666667,1946,46.25
Subaru,Outback,175.0,4.0,200,3000,15,80,1,0.058333333333333334,1946,43.75
Subaru,Outback,256.0,6.0,200,3000,15,80,1,0.08533333333333333,1946,42.666666666666664
Mitsubishi,Outlander Sport,148.0,4.0,200,3000,15,80,1,0.04933333333333333,1946,37.0
Mitsubishi,Outlander Sport,168.0,4.0,200,3000,15,80,1,0.056,1946,42.0
Mitsubishi,Outlander,166.0,4.0,200,3000,15,80,1,0.05533333333333333,1946,41.5
Mitsubishi,Outlander,224.0,6.0,200,3000,15,80,1,0.07466666666666667,1946,37.333333333333336
Chrysler,Pacifica,200.0,6.0,200,3000,15,80,1,0.06666666666666667,1946,33.333333333333336
Chrysler,Pacifica,255.0,6.0,200,3000,15,80,1,0.085,1946,42.5
Chrysler,Pacifica,253.0,6.0,200,3000,15,80,1,0.08433333333333333,1946,42.166666666666664
Chrysler,Pacifica,287.0,6.0,200,3000,15,80,1,0.09566666666666666,1946,47.833333333333336
Porsche,Panamera,570.0,8.0,200,3000,15,80,1,0.19,1946,71.25
Porsche,Panamera,310.0,6.0,200,3000,15,80,1,0.10333333333333333,1946,51.666666666666664
Porsche,Panamera,420.0,6.0,200,3000,15,80,1,0.14,1946,70.0
Porsche,Panamera,520.0,8.0,200,3000,15,80,1,0.17333333333333334,1946,65.0
Porsche,Panamera,440.0,8.0,200,3000,15,80,1,0.14666666666666667,1946,55.0
Buick,Park Avenue,240.0,6.0,200,3000,15,80,1,0.08,1946,40.0
Buick,Park Avenue,205.0,6.0,200,3000,15,80,1,0.06833333333333333,1946,34.166666666666664
Rolls-Royce,Park Ward,322.0,12.0,200,3000,15,80,1,0.10733333333333334,1946,26.833333333333332
Toyota,Paseo,100.0,4.0,200,3000,15,80,1,0.03333333333333333,1946,25.0
Toyota,Paseo,93.0,4.0,200,3000,15,80,1,0.031,1946,23.25
Volkswagen,Passat,170.0,4.0,200,3000,15,80,1,0.056666666666666664,1946,42.5
Volkswagen,Passat,150.0,4.0,200,3000,15,80,1,0.05,1946,37.5
Volkswagen,Passat,280.0,6.0,200,3000,15,80,1,0.09333333333333334,1946,46.666666666666664
Honda,Passport,205.0,6.0,200,3000,15,80,1,0.06833333333333333,1946,34.166666666666664
Nissan,Pathfinder,260.0,6.0,200,3000,15,80,1,0.08666666666666667,1946,43.333333333333336
Nissan,Pathfinder,284.0,6.0,200,3000,15,80,1,0.09466666666666666,1946,47.333333333333336
Volkswagen,Phaeton,335.0,8.0,200,3000,15,80,1,0.11166666666666666,1946,41.875
Volkswagen,Phaeton,420.0,12.0,200,3000,15,80,1,0.14,1946,35.0
Volkswagen,Phaeton,444.0,12.0,200,3000,15,80,1,0.148,1946,37.0
Rolls-Royce,Phantom Coupe,453.0,12.0,200,3000,15,80,1,0.151,1946,37.75
Rolls-Royce,Phantom Drophead Coupe,453.0,12.0,200,3000,15,80,1,0.151,1946,37.75
Rolls-Royce,Phantom,453.0,12.0,200,3000,15,80,1,0.151,1946,37.75
